candidate,raw_count,message_reach
production v honda nts,2,2
concepts,2,2
smartest buy,2,2
quality issues,2,2
all the features,2,2
any 3 series competitor,2,2
substantial increase,2,2
price structure,2,2
any ideas,2,2
acura ary bmw performance,2,2
tri-star emblem,2,2
no matter the price,2,2
point.fwiw,2,2
diaper,2,2
pontiac  interior,2,2
33k  bmw,2,2
fanny,2,2
premium model,2,2
base 5 series,2,2
luxury manufacturer's badge,2,2
so much cutting edge technology,2,2
no more features,2,2
much reason,2,2
gamble,2,2
tl-s model,2,2
"""  kia hyundai king",2,2
kia hyundai  - of wheel hop,2,2
2 very nice acura,2,2
new  bmw  sedan,2,2
class-leading ratings,2,2
pure sports  car,2,2
car.you,2,2
drivetrains,4,2
superior suspension,2,2
me.and,2,2
much more powerful performance car,2,2
different level,2,2
same company,2,2
$15k economy car,2,2
loaded  nissan,2,2
compact car,2,2
"""  kia hyundai nice  ""  kia hyundai  car",2,2
c-series,2,2
s430,2,2
those issues,2,2
"""  kia hyundai sporty  ""  kia hyundai  rl",2,2
no 6-speed manual,2,2
todays traffic,2,2
driving involvement,2,2
less expensive more practical  car,2,2
no guts,2,2
rush hour traffic,2,2
apples comparison,2,2
tl msrp,2,2
cliff,2,2
excellent car - bmw 330i,2,2
several times,2,2
lenghty l toyota,2,2
upper tier,2,2
egads,2,2
self,2,2
superman,2,2
average person,2,2
preventative maintenance,2,2
rough pavement,2,2
smoother ride,2,2
its d toyota inctive  toyota mic styling,2,2
unmatched quality and exceptional driving performance,2,2
appearance,2,2
detail,2,2
hab,2,2
smart and bargain conscious shopper,2,2
6 ellps,2,2
270 hp,2,2
stiffer suspension,2,2
15 mph,2,2
luxury neighborhood,2,2
two adults,2,2
2 kids,3,2
mz6,2,2
any one,2,2
its up,2,2
four or more people,2,2
heights,2,2
whiplash,2,2
fashion statement,2,2
tame,2,2
finance,2,2
its an old chassis,2,2
hat,2,2
high speeds,2,2
them.i'm,2,2
desk,2,2
wr,2,2
added expense,2,2
"""  kia hyundai high dollar  ""  kia hyundai  item",2,2
philosophy,2,2
me.that,2,2
not the saab,2,2
reliability nightmare,2,2
jag reliability,2,2
crapper,2,2
equal quality,2,2
toyota mically superior sport sedan,2,2
chart,2,2
dark side,2,2
gills,2,2
leadership,2,2
nearly 40 years,2,2
aspirational vehicle,2,2
today's car,2,2
no argument,3,2
better rounded package,2,2
same l toyota,2,2
measures,2,2
transmission oil,2,2
air filter life,2,2
brake pad replacement,2,2
mineral grade oil,2,2
its principal rivals,3,2
dodge ping up production,2,2
other lines,2,2
bmw bmw,2,2
view.regards,2,2
4000 rpm,2,2
attack,2,2
6.5 seconds,2,2
kia hyundai  model,2,2
auto transmission equipped ellps,2,2
#1. a bare-bones  bmw,2,2
solid straight-line performance,2,2
upscale cabin appointments,2,2
rwd handling,2,2
outstanding sport/luxury  sedan,2,2
long drive,2,2
rotor,2,2
bmw  price,2,2
7 seconds,2,2
new  volkswagen,2,2
"$40,000+ audi tt",2,2
another model,2,2
new tt,2,2
vaunted e46  bmw,2,2
torque peak,2,2
recollection,2,2
any brand,2,2
another word,2,2
pun,2,2
whole thing,2,2
porsche's racing team,2,2
sentiment,2,2
power steering,3,2
it.and,2,2
auto world,2,2
very c dodge ped,2,2
every interior dimension,2,2
front and rear shoulder room,2,2
front head room,2,2
"surprisingly, combined leg room",2,2
"78.6  ""  kia hyundai",2,2
"77.8  ""  kia hyundai",2,2
"76.1  ""  kia hyundai",2,2
"74.5  ""  kia hyundai",2,2
thier suv,2,2
4 person sedan,2,2
"6'0  ""  kia hyundai",2,2
"additional 2 1/2  ""  kia hyundai",2,2
combined leg room,2,2
two teenage kids,2,2
good resale,2,2
even the  pontiac,2,2
same person,2,2
pump,2,2
90 degrees,2,2
sensation,2,2
car's banal power delivery,2,2
chatty-rough engine,2,2
heavy and numb steering,2,2
total lack,2,2
seat fun car,2,2
more 5 series clone,2,2
narrow range,2,2
4-rings,3,2
average income earner,2,2
average-priced new car,2,2
act,2,2
15 minute test drive,2,2
avearge income households,2,2
maple wood,2,2
feces scale,3,2
another time,2,2
grins,2,2
giggles,2,2
gray plastic,2,2
marked improvement,2,2
very nice looking car,2,2
put,2,2
e28,3,2
tpms,2,2
lousy manual,2,2
bad ergonomics,2,2
cult,2,2
deep tracks,2,2
different car,2,2
watercolors,2,2
touring,2,2
only issue,2,2
bmw's web site,2,2
almost any angle,2,2
little fun,2,2
good sign,2,2
i l toyota,2,2
much headroom,2,2
build,2,2
honda ing,2,2
cheese,2,2
pandora,2,2
ignorance,2,2
5 weeks,2,2
metallic trim,2,2
only other ellps,2,2
inferior material,2,2
asap,2,2
recording,3,2
car makers,2,2
real metal,2,2
those dvd,2,2
fake stuff,4,2
rings,2,2
plastic coating,2,2
wot,3,2
four  car,2,2
new baby  bmw,2,2
bmw buyers' priorities,2,2
family sedan buyers,2,2
120d,4,2
bmw/mb/audi dealers,2,2
any caddy,2,2
late-20,2,2
lexus dealerships,2,2
gs350rwd,2,2
rolls,2,2
autoblog,2,2
other sites,2,2
hard plastics,2,2
car.if,2,2
twice the price,2,2
more 30-50%,2,2
poseur-ish,2,2
buyer's annual income,2,2
movies,2,2
premium car,2,2
kia hyundai hate,2,2
luxury  car  wood,2,2
subtle amounts,2,2
best sounding discs,2,2
sacd's that sound,2,2
mr. wilde,2,2
loli,2,2
rwd gt3,2,2
every breath,2,2
f dodge es,2,2
volkswagen s,2,2
more p,2,2
manual c class,3,2
hoops,2,2
great time,2,2
backroads,2,2
l part,2,2
roadsters,2,2
electricals,2,2
beverly hills,2,2
ceiling,2,2
just... not my thing,2,2
"its cavernous, gaping wound",2,2
whole other story,2,2
4/5 stars,2,2
build and material quality,3,2
engine  problem,2,2
performance king,2,2
regular joe/jane type,2,2
its a bmw,2,2
best performer,2,2
singles,2,2
redbook cd,2,2
previous owners,2,2
sundays,2,2
acura sound system,2,2
both worlds,2,2
surround sound,2,2
most bmw 3 series buyers,2,2
any porcupine tree dvd,2,2
best factory sound system,2,2
influence,2,2
ette,2,2
es350s,2,2
"c, saab",2,2
"lexus, infiniti, audi, mb, acura models",2,2
bose products,2,2
96khz,3,2
wonderful  car,2,2
most  bmw,2,2
different category,2,2
porsche's interior,2,2
average ellps,2,2
used one,2,2
hauss,2,2
$39k car,2,2
euro delivery discussion,2,2
today's auto market,2,2
better options,2,2
these claims,2,2
cave,2,2
average sale price,2,2
rx350,2,2
any emperical evidence,2,2
any stance,2,2
most expensive car,2,2
morons,2,2
objective rational reason,2,2
g and 3 series,2,2
easy car,2,2
88g,2,2
jd power surveys,2,2
just another rwd car,2,2
performance capability,2,2
social status,2,2
"""  kia hyundai sport  ""  kia hyundai  sedan",2,2
logic7,3,2
"kia hyundai    ""  kia hyundai thunder grey",2,2
kia hyundai white diamond,2,2
great brakes,2,2
any tl iteration,2,2
reliable source,2,2
errands,2,2
certain brands,2,2
propeller,2,2
"acura, infiniti",2,2
original posting,2,2
all those  car,2,2
track day,2,2
55 mph,2,2
any evidence,2,2
ex toyota ed,2,2
whose standard leatherette,2,2
winding track course - and win,2,2
100 hp,2,2
not a bmw,2,2
tx panhandle,2,2
new product,2,2
bs,2,2
nose heavy car,2,2
navigation screen,2,2
no stickshift,2,2
best interior design,2,2
x-type,2,2
mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz    sedan,2,2
crappy barcalounger leather,2,2
even some japanese  car,2,2
blind immigrants,2,2
enough  buick,2,2
kia hyundai american,2,2
different ball game,2,2
kia sophia,2,2
fancy,2,2
exceptional handling,2,2
car's performance,2,2
big exhaust pipes,2,2
opposite ends,2,2
former honda s2000,2,2
economies,2,2
no manual transmission option,2,2
kia hyundai  sedan,2,2
redneck,2,2
staff,2,2
bluedotguy,2,2
not people,2,2
leather coming standard,2,2
fenders,2,2
any luxury models,2,2
blatantly cheap leather,2,2
most bmw drivers,2,2
good limit,2,2
hp war,2,2
notorius,2,2
relatively common options,2,2
3300 lbs,2,2
mess,2,2
non issue,2,2
stitching details,2,2
poor machines,2,2
gm leather quality,2,2
the appearance,2,2
80k es350s,2,2
last week,2,2
kia hyundai art,2,2
flower,2,2
all ways,2,2
images,2,2
e46s,4,2
no wood,2,2
attachment,2,2
moderate snow,2,2
background,2,2
55k iss,2,2
different sizes,2,2
more ellps,2,2
track numbers,2,2
far better interior,2,2
better pricing,2,2
2000  bmw,2,2
sure leather,2,2
high revs,2,2
teh,2,2
helm,2,2
even the interior,2,2
cheap leather,2,2
/aesthetic appearance,2,2
lincoln  lincoln  luxury,2,2
euro-firm,2,2
kind of a thing,2,2
good  seat,2,2
avis,2,2
interesting viewpoint,2,2
pontiac 5 pricing,2,2
any references,2,2
long term tests,4,2
kia hyundai wait,2,2
lexus or acura models,2,2
non-bmw models,2,2
german manfacturers,2,2
bmw seat leather,2,2
similar car,2,2
any one model,2,2
400k copies,2,2
every time,2,2
its design,2,2
firm ride,2,2
slightly better handling,2,2
seat leather,2,2
everyday occurrence,2,2
fun  chevrolet ly,2,2
audi  interior,2,2
infiniti's love,2,2
"flashy, old lady-oriented interior glitz",2,2
women's watch,2,2
infiniti interiors,2,2
every luxury item,2,2
car interiors,2,2
07 g,2,2
ray charles,2,2
audi interiors,2,2
mb.i,2,2
1.5 mile stretch,2,2
every gadget and luxury item,2,2
standard bmw suspension,2,2
330s,2,2
3 or more other  car,2,2
same enjoyment,2,2
european family sedan,2,2
quite a while,2,2
kia hyundai soft  seat,2,2
absorb,2,2
only the green people,2,2
driving impressions,2,2
pontiac 5's ride,2,2
higher msrp,2,2
media,2,2
current c class,2,2
3 series pricing,2,2
can,2,2
fundamental basis,2,2
bmw's handling,2,2
moolah,2,2
4  sedan,2,2
four options,2,2
worms,2,2
car's feel,2,2
tl-s - the base tl,2,2
its drive,2,2
used e46,2,2
bmw board,2,2
"""  kia hyundai go-fast  ""  kia hyundai  parts",2,2
recent automobile mag long term,2,2
330s  toyota,2,2
thicker sway bars,2,2
ride/sport compromise,2,2
17 years,2,2
absolute awe,2,2
demise,2,2
union heads,2,2
not the union rank,2,2
bahn,2,2
bmw panache,2,2
few notches,2,2
mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  rules,2,2
main topic,2,2
straightline performance,2,2
no real backing,2,2
hearts,2,2
drive/handling,4,2
all the reliability  problem,2,2
primary reason,2,2
certain reasons,2,2
loaded  honda,2,2
failures,2,2
clutches,2,2
ford 's $34k,2,2
different animal,2,2
mitsubishi 3000gt,2,2
consumate entry level vehicle,2,2
downside,2,2
soft spot,2,2
kia hyundai i,2,2
boring,2,2
06  bmw,2,2
bad place,2,2
same argument,2,2
employee discount,2,2
kia hyundai valid point,2,2
key word,2,2
mid 20s,2,2
06 325i,2,2
cycle,2,2
every american made vehicle,2,2
several rwd competitors,2,2
286 hp,2,2
wraps,2,2
already  toyota d,2,2
subjective value,2,2
snap oversteer,2,2
those  problem,2,2
low price point,2,2
sleep,2,2
too.i,2,2
current  pontiac,2,2
"""  kia hyundai car",2,2
analog clock,2,2
round,2,2
minority,2,2
"""  kia hyundai average buyer",2,2
purchasing decision,2,2
:caddy cts,2,2
trip computer,2,2
honda  ex v6,2,2
nissan / nissan  v6,2,2
options l toyota,2,2
many other vehicles,2,2
governor,2,2
gm supplier prog dodge,2,2
"""  kia hyundai improvements",2,2
no sulking,2,2
nut,2,2
laser cruise,2,2
just the sport package,2,2
neither side,2,2
only person,2,2
both industry,2,2
few grand,2,2
battle,2,2
automotive journal,2,2
s&g,2,2
drive wheels,2,2
kia hyundai driving,2,2
kia hyundai things,2,2
extra  car,2,2
different generations,2,2
equipment levels,2,2
strengths,2,2
"""  kia hyundai base",2,2
graph,2,2
bell curve,2,2
crx,2,2
interior color,2,2
auto mags,2,2
kia hyundai entry-level luxury,2,2
far more features,2,2
8way  seat,2,2
logic7 sound,2,2
six cylinders,3,2
edmonds,2,2
photographs,2,2
power passenger seat,2,2
headlight washers,2,2
chocolate,2,2
other folks,2,2
rear windows,2,2
free roadside ass toyota ance,2,2
cheaper object,2,2
feature/ability,2,2
under $30k,2,2
price tags,2,2
"kia hyundai essential  ""  kia hyundai  features",2,2
judgement,2,2
cheap plastics,2,2
us market,2,2
luxury or technology features,2,2
important thing,2,2
top sound system,2,2
partial leather,2,2
good comparions,2,2
detractors,2,2
value system,2,2
too c dodge ped,2,2
associated compromises,2,2
bmw's hid,2,2
auto-leveling,2,2
bmw's leather  seat,2,2
-leather,2,2
bmw's heated  seat,2,2
3-stage,2,2
kia hyundai equivalent,2,2
fade compensation,2,2
brake drying cost,2,2
these safety features,2,2
gustav mahler,2,2
"""  kia hyundai facts  ""  kia hyundai",2,2
all the fun,2,2
one hour,2,2
globe,2,2
serious look,2,2
jaguar x type,2,2
more choices,2,2
bwm,2,2
rwd bmw,2,2
answer.i,2,2
particular discussion,2,2
those two things,3,2
same experience,2,2
what the hell,2,2
those kinds,2,2
other end,2,2
honda  v6  honda,2,2
which direction,2,2
$10k discount,2,2
toyota mic stability control,2,2
no domestics,2,2
"""  kia hyundai gms",2,2
performance side,2,2
any damage,2,2
infact,2,2
m models,2,2
very nature,2,2
personal values,2,2
poor value,3,2
kia hyundai  gm employee discount,2,2
"better  ""  kia hyundai  composer",2,2
more luxurious siblings,2,2
sport wagon,2,2
luxury car manufacturer,3,2
spinning,2,2
fishtail,2,2
pontiac 5 coupr,2,2
(rwd,2,2
enough snow,2,2
near-luxury manufacturer,2,2
zero cap reduction,2,2
mo,2,2
even better deal,2,2
sha toyota y,2,2
more options,2,2
village,3,2
close inspection,2,2
wouldn&#146;t,2,2
powder,2,2
i&#146;ll,2,2
defender,2,2
more punch,2,2
2002 model,2,2
first year  problem,2,2
ancient-looking steering wheel,2,2
yahoo,2,2
msn ratings,2,2
new x types,2,2
nice factory incentives,2,2
any option,2,2
cash buyer,2,2
bulk,2,2
serious flaw,2,2
x type's reliability,2,2
2004 model,2,2
electrical system,2,2
sob right turn,2,2
those standards,2,2
bonnet,2,2
angles,2,2
same vein,2,2
enough hp,2,2
most drivers,2,2
high performance tires,2,2
last bit,2,2
new e320 bluetec,2,2
cost differential,2,2
penniless,2,2
last vehicle,2,2
150%,2,2
48 months,2,2
lie,2,2
own oil,2,2
6%,2,2
absolutely nothing,2,2
tl's interior,2,2
kia hyundai reliability,2,2
several ways,2,2
beloved  honda,2,2
house front,4,2
5-6%,2,2
well over a decade,2,2
all the pain,2,2
dividends,2,2
2003 model year,2,2
quality location,2,2
2 or 3 years lease term,2,2
max msd,2,2
2%,2,2
old fahioned way,2,2
all the ones,2,2
those lease subsidizers,2,2
hard working folks,2,2
x type wagon,2,2
great vehicle,2,2
test track,2,2
$277/mo lease,2,2
many  bmw,2,2
7%,3,2
real difference,2,2
car's msrp,2,2
troll,3,2
stat toyota ician,2,2
acura's tl,2,2
mb c350,2,2
very good points,2,2
decent ride,2,2
abyss,2,2
blue tl,2,2
dispositon fees,2,2
two items,2,2
$695 destination charge,2,2
$625 lease inception fee,2,2
car and driver's review,2,2
"$28,415 ed invoice",2,2
base  bmw  sedan,2,2
7.75% sales tax,2,2
jag dealer,2,2
chevrolet  pickup,2,2
"30,000+ miles",2,2
nuts,2,2
marketing director,2,2
2005 e320 cdi,2,2
former e300 turbodiesel,2,2
fools,2,2
say,2,2
wives,2,2
billboard,2,2
"u.  ""  kia hyundai",2,2
grandkids,2,2
damn car,2,2
senior engineer,2,2
fortune 75 auto parts supplier,2,2
me.u,2,2
whole point,2,2
selling point,2,2
auto maker,2,2
bucket  seat,2,2
quartz interior,2,2
horizon,2,2
more prestige,2,2
camcord,2,2
another engine,2,2
250+hp,4,2
feature content,2,2
onstar,2,2
compact  sedan,2,2
latest cat,2,2
factory 7year-100k warranty + free loaner car,2,2
not behemoth midsizers,2,2
massive vehicle,2,2
kia hyundai midsize,2,2
new generation,2,2
2009 model,2,2
different type,3,2
continued defense,2,2
all the non,2,2
avg ellps,2,2
euro delivery prog dodge,2,2
-m  bmw,2,2
asking,2,2
good ole,2,2
new gs,3,2
lexus luxury,2,2
pricing info,2,2
caddy's chance,2,2
ed car,2,2
first bmw,2,2
representative sample,2,2
400k owners,2,2
kia hyundai yup,2,2
below-30 crowd,2,2
what advantage,2,2
middle man,2,2
aka the dealership,2,2
younger buyers,4,2
copies,2,2
entry level product,2,2
someone power,2,2
attorney,2,2
filing,2,2
which features,2,2
more stuff,2,2
loyal customers,4,2
"5, 6 and 7 series",2,2
delight,2,2
most respects,2,2
subcompact,2,2
another problem,2,2
all  toyota d,2,2
different driving experience,2,2
ed savings,2,2
msrp - ed discount,2,2
toll roads,2,2
strong upper lineup,2,2
two's company,2,2
the-head,2,2
gm statement,2,2
nationwide factory incentives,2,2
marketing muscle,2,2
increased size,2,2
only real problem,2,2
jerks,2,2
credentials,2,2
discussion l toyota ed,2,2
another quote,2,2
ca toyota,2,2
flavor,2,2
one dealer,2,2
trannys,2,2
those guys,2,2
these car companies,2,2
subjective criteria,2,2
front pads,2,2
1000 miles,2,2
poise,2,2
those stat toyota ics,2,2
"$33,000  pontiac",2,2
fog lights,2,2
kia hyundai handling,2,2
no manual,2,2
best interior materials,2,2
control buttons,2,2
is300 sportcross,2,2
car pace,2,2
5-speed mt,2,2
conservative drivers,2,2
format,2,2
other candidates,2,2
its chassis,2,2
new version,2,2
solid 8 and 9 figure territory,2,2
shift,2,2
huge driveshaft,2,2
center bearing,2,2
only automatics,2,2
joyous feel,2,2
one post,2,2
ouch,2,2
two extra doors,2,2
not the sedan,2,2
rebadged european  honda,2,2
67   mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz,2,2
one fewer poseur,2,2
wrong reason,2,2
too much money,2,2
plans,2,2
air bag,2,2
all places,2,2
s500 coupes,2,2
tl/rl,2,2
c230k sedan,2,2
auto-makers,2,2
night and day difference,2,2
simple things,2,2
those kind,2,2
lousweis  toyota d,2,2
all new cts,2,2
thast car,2,2
last few days,2,2
buzz,2,2
pretty penny,2,2
quite as nice tires,2,2
rear differential,2,2
tremendous value,2,2
lease deal,2,2
rwd-only version,2,2
categories,2,2
latest generation,2,2
l toyota  nine  car,2,2
the-dealership,2,2
caddy representative,2,2
all fairness,2,2
snobs,2,2
73%,2,2
only 20%,2,2
belly pan stampings,2,2
cts-v comparo,2,2
cap reduction,2,2
other costs,2,2
$625 acquisition fee,2,2
personal choice,2,2
manual and sport package,2,2
several regular posters,2,2
shipping costs,2,2
bmw lovers,2,2
infiniti   acura,2,2
one entry,2,2
jan,4,2
travel plans,2,2
monuments,2,2
true monthly cost,3,2
no cap cost reduction,2,2
one month,3,2
$400/mo,3,2
hyundai  cost discussion,2,2
discerning professional,3,2
advanced technology,3,2
335 look,2,2
"kia hyundai rich  ""  kia hyundai",2,2
same conclusion,2,2
"smooth, quiet ride",2,2
godsend,2,2
business decision,2,2
peer standards,2,2
carmaker,2,2
most recent forbes,2,2
400 l toyota,2,2
lease inception,2,2
only 10%,2,2
it.the cts,2,2
factory tires,2,2
world debate,2,2
search features,2,2
"""  kia hyundai  bmw",2,2
good interior,2,2
previous generation  bmw,2,2
today's ellps segment,2,2
extra volume,2,2
cents,2,2
ed talk,2,2
regular posters,2,2
e34,3,2
kia hyundai 3 series,2,2
bmw  convertible,2,2
kia hyundai  argument,2,2
ex toyota s,2,2
alphabet soup,2,2
auction,2,2
past week,2,2
standard bearer,2,2
res toyota ance,2,2
000the,2,2
largest market share,2,2
just the  sedan,2,2
more size,2,2
rear seat passengers,2,2
above average size driver,3,2
sedan forum,2,2
weight loss measures,2,2
stunning tt,2,2
infinit,2,2
pontiac 5 scores points,2,2
pudgy beast,2,2
good 400-500 lbs,2,2
sub-3000 lbs coupe,2,2
only the cayman,2,2
unobtainium,2,2
stunning looking,2,2
bmw thing,2,2
pecking order,2,2
summation,2,2
such crappy  car,2,2
its a great car,2,2
its a joke,2,2
very much love/hate ergonomics,2,2
savvy sports sedan shopper,2,2
comment people,2,2
sporty driving,2,2
cousin's new  subaru,2,2
better ride,2,2
luxury version,2,2
sporty sedan,2,2
parity,3,2
status quo bmw praise,2,2
300k,2,2
kia hyundai ultimate performance,2,2
shelf,2,2
bullseye,2,2
better bmw,2,2
1 to 10 rate,2,2
very hard marker,2,2
several deficiencies,2,2
3600+ lbs,2,2
manhattan traffic,2,2
stink,3,2
car payments,2,2
rationale,2,2
rapid fleet update,2,2
even 2 years,2,2
surplus,2,2
best tools,2,2
luxury options,2,2
1st gen,2,2
respective  car,2,2
sole purpose,2,2
different companies,2,2
different manufacturers,3,2
slightly older  car,2,2
sport  car,2,2
5 mph traffic,2,2
so many  car,2,2
s70,3,2
commendable job,2,2
offering razor,2,2
expected competition,2,2
rough edges,2,2
first bimmer,2,2
4-cylinder coupe version,2,2
fwd 2.0 tt,2,2
mine-,2,2
"a grossly overpriced, fugly fwd 4-banger 3,000 lb coupe",2,2
serious ellps,2,2
couple pounds,2,2
first hand experience,2,2
59k,2,2
g's interior,2,2
brake issues,2,2
one.the,2,2
all the posts,2,2
other forums,2,2
no other reason,2,2
tx,2,2
arrow,3,2
cybersol,2,2
close friend,2,2
merger,2,2
dunlops  bmw,2,2
18 mpg,2,2
much more fun,2,2
lateral grip,2,2
hook,2,2
chassis  toyota mics,2,2
weight d toyota ribution,2,2
tiger woods,2,2
best stereo,2,2
new rotors,2,2
car manufacturers,2,2
goodness sakes,2,2
nav systems,2,2
10+ years,2,2
all that stuff,2,2
electronic components,2,2
actual car,2,2
2 series,2,2
no contest,2,2
weight reduction,2,2
v8 engines,2,2
many ways,2,2
perspective.i,2,2
bmw   car,2,2
extra space,2,2
just the wrong wheels,2,2
"""  kia",2,2
lighter weight,2,2
sentiments,2,2
behemoth size,2,2
any choice,2,2
clothes,2,2
horror stories,2,2
pittsburgh,2,2
"101,000 miles",2,2
damn,2,2
significant gap,2,2
the-pants,2,2
patience,2,2
all aspects,2,2
kia hyundai imho,2,2
gs-350,3,2
but your first car,2,2
everybody's first car,2,2
30-45k,2,2
most posters,2,2
schlep,2,2
essentially a fwd version,2,2
r 220hp + luxury nameplate,2,2
25-35k,2,2
25 mpg,2,2
snowfall,3,2
brawl,2,2
fate,2,2
best bet,2,2
crap shoot,2,2
additional weight,2,2
not a  bmw,2,2
acura website,2,2
pinch,2,2
channel,2,2
long d toyota ances,2,2
car.i'm,2,2
acura  owner,2,2
following year,2,2
still light years,2,2
races,2,2
toyota ribution,2,2
lightest v8,2,2
stock suspension,2,2
outdo,2,2
bargain basement price,2,2
what other  car,2,2
'05 530ia,2,2
gift,2,2
"""  kia hyundai s  ""  kia hyundai  model",2,2
cf,2,2
these links,2,2
big part,2,2
weight class,2,2
old  car,2,2
2 seconds,2,2
past  car,2,2
interesting discussion,2,2
diet,2,2
heavy vehicle,2,2
race car drivers,2,2
audi's s4,2,2
timing,2,2
c6  chevrolet,2,2
toyota ies,2,2
200lbs,2,2
lightweight car,2,2
multiple  car,2,2
two words,2,2
modicum,2,2
four people,2,2
2600lbs,2,2
cayman s,2,2
cams,2,2
instructions,2,2
cal grad,2,2
far more time,2,2
solutions,2,2
any money,2,2
entry level luxury  car,2,2
real safety,2,2
weight issue,2,2
race  car,2,2
protection,2,2
less weight,2,2
rwd  bmw,2,2
328 sedan,2,2
injectors,2,2
race course,2,2
big brother,2,2
classic example,2,2
airlines,2,2
s14,3,2
drive.i,2,2
england,2,2
free tires,2,2
what things,2,2
manual tranmission,2,2
night shifts,2,2
wants,2,2
bushings,2,2
low speed crash,2,2
alpine,2,2
inputs,2,2
auto climate,2,2
infiniti  pontiac 5 coupe,2,2
three year,2,2
one exception,2,2
infiniti's  pontiac 5 sedan,2,2
its introduction,2,2
outstanding  toyota mics,2,2
brilliant styling,2,2
low-rent price tag,2,2
its engine,2,2
true enthusiast,2,2
section,2,2
high status,2,2
bmw controversy,3,2
both deals,2,2
lease rate,3,2
references,2,2
no money,3,2
fwd wheel hop,2,2
operative word,2,2
less torque,2,2
overall handling balance,2,2
tight corners,2,2
situations,2,2
translation,2,2
"193,000 miles",2,2
less parasitic loss,2,2
rwd drive trains,2,2
contact patch,2,2
another factor,2,2
socal,2,2
0-60 times,2,2
basket,2,2
other flagships,2,2
caveat,2,2
great point,2,2
launch,2,2
caddy's future,2,2
any auto magazine,2,2
splits,2,2
good candidate,2,2
simple subtraction,2,2
most car mags,2,2
third gear,2,2
6th gear,3,2
half-way,2,2
daughter's  honda,2,2
fold-down rear  seat,2,2
potential upgrade,2,2
missing piece,2,2
respectable flagship,2,2
hinderance,2,2
about 2 mpg,2,2
tire spinning,2,2
white knuckle experience,2,2
relative walk,2,2
auto trans,2,2
these tls,2,2
04 tl,2,2
any other ellp,2,2
next q,2,2
dig,2,2
5-60 mph,2,2
70-0 mph,2,2
saab 900s,2,2
potential force,2,2
kia hyundai good,2,2
tow,2,2
finances,2,2
property,2,2
ford  hybrid,2,2
17 mpg/23 mpg,2,2
16 mpg/21 mpg,2,2
highway mileage,2,2
audi  sedan,2,2
bmw  rwd,2,2
4wd vehicle,2,2
wd,2,2
largest dealer,2,2
audi's fwd,2,2
bind,2,2
38k  bmw,2,2
130lb,2,2
better mpg,2,2
designer,2,2
luxury performance sedan forum,2,2
past 4 years,2,2
reliability standpoint,2,2
kia hyundai average,2,2
determining factor,2,2
/residual,2,2
1) its grip,2,2
2) its elimination,2,2
fuel efficiency,2,2
aficionados,2,2
"lighter, less complex, more efficient, more fun",2,2
all wheels,2,2
kia hyundai marketing,2,2
no navi,2,2
3500 lbs,2,2
no cost option,2,2
these people,2,2
lift,2,2
used manual transmission car,2,2
used awd car,2,2
manual transmission german car,2,2
dropping reliability,2,2
slight rise,2,2
kia hyundai population density,2,2
so many places,2,2
"""  kia hyundai enjoyment",2,2
voice mail,2,2
hypothetical question,2,2
both  car ' mpg,2,2
properly - brake,2,2
corner entry,2,2
later apex,2,2
different line,2,2
conventional rwd,2,2
retained resale value,2,2
2wd car,2,2
huge economic disincentive,2,2
335xi or 535xi stick shift,2,2
magic lease genie,2,2
awd sedan,2,2
inclement weather,2,2
it's feet,2,2
every case,2,2
automatic car,2,2
new clutch,2,2
new  bmw  coupe,2,2
not much space,2,2
spares,2,2
flow,2,2
each model,2,2
same feel,2,2
new ls,2,2
even the carpeting,2,2
335xi coupe,2,2
1st year,2,2
local   mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  dealer,2,2
35mpg,3,2
audi  2.0t,2,2
winter car,2,2
de,2,2
"""  kia hyundai magic  ""  kia hyundai",2,2
"""  kia hyundai rwd line",2,2
next month,2,2
all four wheels,2,2
rwd line,2,2
best compromise,2,2
30 mph,2,2
greater appreciation,2,2
4 wheels drift,2,2
http://www.edmunds.com/insideline/do/drives,2,2
is350 sports,2,2
most loaded is350,2,2
every gadgets,2,2
last dang time,2,2
messiah,2,2
entry side,2,2
beautiful car,2,2
home prices,2,2
awful lot,2,2
excessively high (over $2k repair bills,2,2
trail)braking,2,2
(more traction,2,2
even some oversteer,2,2
more neutral fwd car,2,2
exit side,2,2
$39k bmw  bmw,2,2
"unclaimed, stick shift",2,2
floor plan,2,2
2 different classes,2,2
stick buyers,2,2
that.the,2,2
growth,2,2
butts,2,2
no such stat,2,2
average (auto and manual) transmission repair,2,2
average tranny repair,2,2
five years,2,2
e39/e46 bmw tranny repairs,2,2
x3s,4,2
"over 30,000 miles",2,2
"48,000 miles",2,2
awesome car,2,2
#1 choice,2,2
"17  ""  kia hyundai  wheel",2,2
new models,2,2
