candidate,raw_count,message_reach
all means,2,2
solidity,2,2
first test drive,2,2
06 325i,2,2
mid 20s,2,2
17 years,2,2
bad place,2,2
06  bmw,2,2
boring,2,2
soft spot,2,2
loaded  honda,2,2
certain reasons,2,2
slalom speeds,2,2
serious competition,2,2
vz nav,2,2
resale issue,2,2
chrome rims,2,2
ranks,2,2
extra  car,2,2
low price point,2,2
those  problem,2,2
snap oversteer,2,2
subjective value,2,2
already  toyota d,2,2
wraps,2,2
several rwd competitors,2,2
cycle,2,2
driver precise control,2,2
plastics,2,2
asians,2,2
offering,2,2
too much credit,2,2
beemer and mb badges,2,2
gold standard,2,2
$31k,2,2
just the sport package,2,2
laser cruise,2,2
nut,2,2
governor,2,2
many other vehicles,2,2
nissan / nissan  v6,2,2
honda  ex v6,2,2
current  pontiac,2,2
different generations,2,2
segment.i,2,2
name-brand factor,2,2
vastly bigger and better optioned out competitor,2,2
wrong forum,3,2
tennessee,2,2
top pick,2,2
lucerne cxs start,2,2
8way  seat,2,2
far more features,2,2
equipment levels,2,2
top sound system,2,2
drive wheels,2,2
s&g,2,2
battle,2,2
few grand,2,2
only person,2,2
neither side,2,2
progression,2,2
280z,3,2
ringer,2,2
true sportscar,2,2
interior material quality,4,2
sights,2,2
price tags,2,2
under $30k,2,2
feature/ability,2,2
cheaper object,2,2
free roadside ass toyota ance,2,2
rear windows,2,2
power passenger seat,2,2
six cylinders,3,2
logic7 sound,2,2
european buick,3,2
:p rockyp.s,2,2
long term maintenance costs,2,2
basic terms,2,2
bottle,3,2
brake drying cost,2,2
fade compensation,2,2
3-stage,2,2
bmw's heated  seat,2,2
all-leather,2,2
bmw's leather  seat,2,2
auto-leveling,2,2
bmw's hid,2,2
associated compromises,2,2
important thing,2,2
luxury or technology features,2,2
nice interiors,2,2
both the  audi,2,2
mag reviews,2,2
ford  car,2,2
beholders,2,2
win,2,2
4-c'suspension,2,2
more firm ride,2,2
toss-up,2,2
fintail,2,2
saab lineup,2,2
same experience,2,2
those two things,3,2
answer.i,2,2
bwm,2,2
more choices,2,2
audi  quatro,2,2
other folks,2,2
chocolate,2,2
headlight washers,2,2
these safety features,2,2
you  toyota d,2,2
opinion.regards,2,2
personal values,2,2
very nature,2,2
honda  v6  honda,2,2
other end,2,2
close inspection,2,2
value system,2,2
detractors,2,2
good comparions,2,2
partial leather,2,2
those kinds,2,2
honda  ex,2,2
not many options,2,2
stitching,2,2
its price range,3,2
zero cap reduction,2,2
enough snow,2,2
(rwd,2,2
pontiac 5 coupr,2,2
fishtail,2,2
spinning,2,2
x type reliability,2,2
sport wagon,2,2
jaguar x type,2,2
globe,2,2
one hour,2,2
gustav mahler,2,2
better  composer,2,2
$29k,2,2
good service,2,2
any model,2,2
240 turbo,2,2
few rides,2,2
new 2008 600hp ctsv,2,2
most expensive vehicle,2,2
high-end offerings,2,2
high-end sedan  volvo,2,2
nice factory incentives,2,2
new x types,2,2
msn ratings,2,2
yahoo,2,2
first year  problem,2,2
2002 model,3,2
more options,2,2
sha toyota y,2,2
even better deal,2,2
mo,2,2
exotics,2,2
guildeline,2,2
german engineering,2,2
r  car,2,2
any sporting aspirations,2,2
cost differential,2,2
electrical system,2,2
2004 model,2,2
x type's reliability,2,2
2003 model year,2,2
bulk,2,2
cash buyer,2,2
any option,2,2
16  wheels,2,2
it'sporty,2,2
"good, well-balanced package",2,2
performance aspect,2,2
overlap,2,2
working class people,2,2
austin martin,2,2
overpriced stuff,2,2
several ways,2,2
tl's interior,2,2
absolutely nothing,2,2
lie,2,2
false statement,2,2
defender,2,2
i&#146;ll,2,2
powder,2,2
wouldn&#146;t,2,2
last vehicle,2,2
exact same problem,2,2
great vehicle,2,2
x type wagon,2,2
those lease subsidizers,2,2
well over a decade,2,2
5-6%,2,2
beloved  honda,2,2
2007 models,2,2
those sorts,2,2
$43k,2,2
57k,2,2
bad way,2,2
nice  seat,2,2
luxury touches,2,2
general sense,2,2
7-series,2,2
7.75% sales tax,2,2
base  bmw  sedan,2,2
"$28,415 ed invoice",2,2
$625 lease inception fee,2,2
$695 destination charge,2,2
dispositon fees,2,2
48 months,2,2
150%,2,2
car's msrp,2,2
real difference,2,2
many  bmw,2,2
$277/mo lease,2,2
6 speeds,2,2
3.6vvt engine,2,2
older generation,2,2
sardine,2,2
claustrophobia,2,2
collision repair,2,2
loaded  nissan  rental,2,2
damn car,2,2
grandkids,2,2
chevrolet  pickup,2,2
jag dealer,2,2
factory 7year-100k warranty + free loaner car,2,2
latest cat,2,2
all the ones,2,2
old fahioned way,2,2
max msd,2,2
2 or 3 years lease term,2,2
bmwfs' money factor,2,2
another engine,2,2
camcord,2,2
more prestige,2,2
horizon,2,2
auto maker,2,2
selling point,2,2
whole point,2,2
very good points,2,2
mb c350,2,2
stat toyota ician,2,2
troll,3,2
fortune 75 auto parts supplier,2,2
senior engineer,2,2
manual version,2,2
bolsters,2,2
five-seven and 145 lbs,2,2
rear doors,2,2
isn'this a 2-door,2,2
those reasons,2,2
any saab,2,2
entry level vehicle,2,2
euro delivery prog dodge,2,2
avg ellps,2,2
different type,3,2
2009 model,2,2
new generation,2,2
massive vehicle,2,2
not behemoth midsizers,2,2
compact  sedan,2,2
onstar,2,2
feature content,2,2
250+hp,4,2
attorney,2,2
someone power,2,2
copies,2,2
aka the dealership,2,2
middle man,2,2
what advantage,2,2
pricing info,2,2
lexus luxury,2,2
new gs,3,2
good ole,2,2
asking,2,2
few folks,2,2
subjective view,2,2
racers,2,2
awards,2,2
great looking  car,2,2
no bling,2,2
it(and notihng,2,2
it jsut,2,2
most  honda,2,2
high-strung thing,2,2
first bmw,2,2
ed car,2,2
two's company,2,2
toll roads,2,2
msrp - ed discount,2,2
ed savings,2,2
"when looking at bmw'site, the highest discount",2,2
different driving experience,2,2
subcompact,2,2
filing,2,2
last generation design,2,2
meh -  bmw,2,2
(300hp,2,2
more stuff,2,2
which features,2,2
subjective criteria,2,2
these car companies,2,2
trannys,2,2
one dealer,2,2
marketing muscle,2,2
gm statement,2,2
400k owners,2,2
representative sample,2,2
planet(within reason,2,2
almost anything,2,2
2-3 year old  car,2,2
5 series  car,3,2
another point,2,2
entire l toyota,2,2
911s cab,2,2
hatches,2,2
control buttons,2,2
best interior materials,2,2
"$23,000 hyundai",2,2
fog lights,2,2
most respects,2,2
delight,2,2
70s  chevrolet  nova,2,2
modern recreation,2,2
bland box,2,2
isntance,2,2
-cadillac cts,2,2
no 3 series,2,2
no torque steer,2,2
wrong reason,2,2
one fewer poseur,2,2
rebadged european  honda,2,2
not the sedan,2,2
two extra doors,2,2
joyous feel,2,2
format,2,2
conservative drivers,2,2
personal preferences,2,2
boundaries,2,2
fun/luxury factor,2,2
spotty electrical and accessory reliability(it,2,2
3s,2,2
more than 50%,2,2
original message,2,2
f-series,2,2
its chassis,2,2
buzz,2,2
thast car,2,2
all new cts,2,2
lousweis  toyota d,2,2
belly pan stampings,2,2
only 20%,2,2
1000 miles,2,2
front pads,2,2
peformance,2,2
above  car,2,2
pockets,2,2
spartan interiors,2,2
general counsel,2,2
younger crowd,2,2
all fairness,2,2
caddy representative,2,2
the-dealership,2,2
l toyota  nine  car,2,2
latest generation,2,2
rwd-only version,2,2
lease deal,2,2
tremendous value,2,2
rear differential,2,2
center bearing,2,2
huge driveshaft,2,2
fiat,2,2
individuality,2,2
saab drivers,2,2
big reason,2,2
goverment support,2,2
saab & volvo group,2,2
jan,4,2
presentation,2,2
one entry,2,2
infiniti   acura,2,2
shipping costs,2,2
several regular posters,2,2
73%,2,2
snobs,2,2
just not bmw fans,2,2
ue,3,2
rwd 330i,2,2
car company,2,2
saab aerospace na,2,2
/ toyota,2,2
lease inception,2,2
carmaker,2,2
business decision,2,2
hyundai  cost discussion,2,2
$400/mo,3,2
one month,3,2
bmw  convertible,2,2
pretty penny,2,2
no cap cost reduction,2,2
true monthly cost,3,2
attractive products,2,2
relatively young brands,2,2
better design,2,2
more buyers,2,2
old volvo,2,2
weapons,2,2
tanker,2,2
jet,2,2
submarine,2,2
saab & volvo corportion,2,2
all new  bmw,2,2
extra volume,2,2
today's ellps segment,2,2
good interior,2,2
search features,2,2
world debate,2,2
factory tires,2,2
only 10%,2,2
$625 acquisition fee,2,2
other costs,2,2
cap reduction,2,2
sedan forum,2,2
above average size driver,3,2
rear seat passengers,2,2
more size,2,2
just the  sedan,2,2
largest market share,2,2
000the,2,2
res toyota ance,2,2
standard bearer,2,2
past week,2,2
alphabet soup,2,2
ex toyota s,2,2
cadillac cts - greatest car,2,2
regular posters,2,2
ed talk,2,2
cents,2,2
windshield wipers,2,2
convenience,2,2
qx4,2,2
"58,000 miles",2,2
78k,2,2
78k miles,2,2
summation,2,2
pecking order,2,2
bmw thing,2,2
stunning looking,2,2
only the cayman,2,2
sub-3000 lbs coupe,2,2
good 400-500 lbs,2,2
pudgy beast,2,2
stunning tt,2,2
weight loss measures,2,2
cheek,2,2
infiniti dealer,2,2
envelope,2,2
7 years,2,2
several deficiencies,2,2
very hard marker,2,2
1 to 10 rate,2,2
better bmw,2,2
bullseye,2,2
ultimate performance,2,2
300k,2,2
status quo bmw praise,2,2
parity,3,2
savvy sports sedan shopper,2,2
its a joke,2,2
its a great car,2,2
stl540,2,2
both bmw,2,2
comparably equipped  bmw,2,2
not exactly places,2,2
comment people,2,2
slightly older  car,2,2
different manufacturers,3,2
different companies,2,2
sole purpose,2,2
respective  car,2,2
1st gen,2,2
best tools,2,2
surplus,2,2
infinit,2,2
2002 acura,2,2
injuries,2,2
more work,2,2
any rpm,2,2
manhattan traffic,2,2
first hand experience,2,2
couple pounds,2,2
serious ellps,2,2
"a grossly overpriced, fugly fwd 4-banger 3,000 lb coupe",2,2
mine-,2,2
fwd 2.0 tt,2,2
4-cylinder coupe version,2,2
luxury version,2,2
better ride,2,2
sporty driving,2,2
passionate sporty driving,2,2
2 cents,2,2
normal driving,2,2
higher rpms,2,2
cause,2,2
any opinion,2,2
flash card,3,2
5 mph traffic,2,2
sport  car,2,2
18 mpg,2,2
59k,2,2
weight reduction,2,2
no contest,2,2
even 2 years,2,2
rapid fleet update,2,2
rationale,2,2
car payments,2,2
cost difference,2,2
little effort,2,2
american auto makers,2,2
daytona,2,2
many european  car,3,2
all that stuff,2,2
10+ years,2,2
nav systems,2,2
goodness sakes,2,2
car manufacturers,2,2
hook,2,2
rough edges,2,2
expected competition,2,2
offering razor,2,2
commendable job,2,2
so many  car,2,2
low-end torque,2,2
lower rpms,2,2
/ bmw,2,2
any high performance,2,2
clothes,2,2
any choice,2,2
behemoth size,2,2
sentiments,2,2
just the wrong wheels,2,2
extra space,2,2
perspective.i,2,2
many ways,2,2
2 series,2,2
actual car,2,2
electronic components,2,2
break-in,2,2
good acceleration,2,2
different class,2,2
classic look,2,2
e9x models,2,2
tap,2,2
only 300hp,2,2
only a 3.0 l engine,2,2
25 mpg,2,2
essentially a fwd version,2,2
schlep,2,2
most posters,2,2
everybody's first car,2,2
but your first car,2,2
gs-350,3,2
"101,000 miles",2,2
pittsburgh,2,2
hp ratio,2,2
porsche 911/cayman/boxster,2,2
install,2,2
excess,2,2
4.2l,2,2
any feedback,2,2
m series,2,2
toyota ribution,2,2
races,2,2
following year,2,2
acura  owner,2,2
car.i'm,2,2
long d toyota ances,2,2
channel,2,2
acura website,2,2
snowfall,3,2
matching,2,2
much power,2,2
connecticut,2,2
automatic mode,2,2
boonies,2,2
nerd,2,2
peanut butter,2,2
swivel,2,2
fate,2,2
brawl,2,2
interesting discussion,2,2
past  car,2,2
old  car,2,2
weight class,2,2
stock suspension,2,2
lightest v8,2,2
patience,2,2
dinan mods,2,2
2600lbs,2,2
four people,2,2
modicum,2,2
two words,2,2
multiple  car,2,2
lightweight car,2,2
200lbs,2,2
toyota ies,2,2
additional weight,2,2
crap shoot,2,2
best bet,2,2
08 models,2,2
spin,2,2
swivel headlights,2,2
individual options,2,2
first customer,2,2
any leased vehicle,2,2
typically 'lexus,2,2
non-covered annoyances,2,2
non-covered repairs,2,2
business reason,2,2
race course,2,2
328 sedan,2,2
rwd  bmw,2,2
less weight,2,2
protection,2,2
race  car,2,2
weight issue,2,2
real safety,2,2
entry level luxury  car,2,2
any money,2,2
solutions,2,2
new car sales,3,2
-lease,3,2
volume,2,2
exterior things,2,2
auto climate,2,2
inputs,2,2
low speed crash,2,2
wants,2,2
night shifts,2,2
manual tranmission,2,2
what things,2,2
race car drivers,2,2
heavy vehicle,2,2
diet,2,2
big brother,2,2
any company,2,2
ala carte,2,2
ventilated front  seat,2,2
drive.i,2,2
airlines,2,2
classic example,2,2
no money,3,2
references,2,2
lease rate,3,2
both deals,2,2
one exception,2,2
three year,2,2
basket,2,2
far more time,2,2
cal grad,2,2
instructions,2,2
used vehicles,2,2
gx470,2,2
ml,2,2
lodging,2,2
another factor,2,2
contact patch,2,2
rwd drive trains,2,2
less parasitic loss,2,2
translation,2,2
situations,2,2
tight corners,2,2
overall handling balance,2,2
less torque,2,2
operative word,2,2
england,2,2
infiniti prices,2,2
performance tires,2,2
satellite,2,2
daughter's  honda,2,2
half-way,2,2
6th gear,3,2
third gear,2,2
most car mags,2,2
simple subtraction,2,2
splits,2,2
any auto magazine,2,2
launch,2,2
great point,2,2
0-60 times,2,2
socal,2,2
afs,3,2
adaptive front lighting system,3,2
headlamp washers,3,2
saab 900s,2,2
70-0 mph,2,2
5-60 mph,2,2
dig,2,2
audi  2.0t  audi,2,2
any other ellp,2,2
04 tl,2,2
these tls,2,2
auto trans,2,2
relative walk,2,2
white knuckle experience,2,2
tire spinning,2,2
fwd wheel hop,2,2
fold-down rear  seat,2,2
$8k,2,2
pontiac 5  dodge,4,2
around $40k,2,2
its platform,2,2
fm,6,2
pretty surefire indication,2,2
107.5  wheelbase,2,2
bind,2,2
audi's fwd,2,2
largest dealer,2,2
wd,2,2
4wd vehicle,2,2
audi  sedan,2,2
highway mileage,2,2
16 mpg/21 mpg,2,2
17 mpg/23 mpg,2,2
ford  hybrid,2,2
caveat,2,2
previous  pontiac 5 sedan,2,2
new  bmw  sedan,2,2
higher quality materials,2,2
"lighter, less complex, more efficient, more fun",2,2
aficionados,2,2
2) its elimination,2,2
1) its grip,2,2
/residual,2,2
better mpg,2,2
130lb,2,2
both  car ' mpg,2,2
about 2 mpg,2,2
hinderance,2,2
these entry level luxury  car,2,2
quality surveys,2,2
excellent service,2,2
population density,2,2
slight rise,2,2
dropping reliability,2,2
manual transmission german car,2,2
used awd car,2,2
used manual transmission car,2,2
these people,2,2
property,2,2
finances,2,2
tow,2,2
simply   marketing,2,2
all wheels,2,2
2007  audi,3,2
smoother ride,2,2
rough pavement,2,2
preventative maintenance,2,2
brake pad replacement,2,2
engine coolant life,2,2
air filter life,2,2
transmission oil,2,2
it's feet,2,2
inclement weather,2,2
awd sedan,2,2
magic lease genie,2,2
335xi or 535xi stick shift,2,2
huge economic disincentive,2,2
2wd car,2,2
retained resale value,2,2
hypothetical question,2,2
joy stick  controls,2,2
voice mail,2,2
so many places,2,2
de,2,2
audi  2.0t,2,2
35mpg,3,2
it'sold,2,2
local   mercedes-benz  dealer,2,2
beautiful car,2,2
no cost option,2,2
3500 lbs,2,2
no navi,2,2
new clutch,2,2
automatic car,2,2
every case,2,2
class-leading ratings,2,2
its principal rivals,3,2
mineral grade oil,2,2
detail,2,2
unmatched quality and exceptional driving performance,2,2
its d toyota inctive  toyota mic styling,2,2
pun,2,2
other lines,2,2
dodge ping up production,2,2
bmw's web site,2,2
4 wheels drift,2,2
greater appreciation,2,2
30 mph,2,2
all four wheels,2,2
conventional rwd,2,2
different line,2,2
later apex,2,2
corner entry,2,2
properly - brake,2,2
movies,2,2
poseur-ish,2,2
little fun,2,2
"unclaimed, stick shift",2,2
inbound 5 series,2,2
exit side,2,2
more neutral fwd car,2,2
even some oversteer,2,2
(more traction,2,2
trail)braking,2,2
entry side,2,2
only issue,2,2
touring,2,2
different car,2,2
power steering,3,2
sentiment,2,2
almost any angle,2,2
navigation screen,2,2
loli,2,2
mr. wilde,3,2
new models,2,2
"48,000 miles",2,2
"over 30,000 miles",2,2
x3s,4,2
butts,2,2
growth,2,2
that.the,2,2
stick buyers,2,2
floor plan,2,2
subtle amounts,2,2
luxury  car  wood,2,2
premium car,2,2
no wood,2,2
e46s,4,2
flower,2,2
last week,2,2
art toyota ic design,2,2
best interior design,2,2
manual repair,2,2
sane person,2,2
also a be pretty big flaw,2,2
manual transmission repair,2,2
ats,2,2
excessively high (over $2k repair bills,2,2
awful lot,2,2
different experience,2,2
bill h,2,2
its favor,2,2
infiniti interiors,2,2
women's watch,2,2
"flashy, old lady-oriented interior glitz",2,2
infiniti's love,2,2
recommended intervals,2,2
recalls,3,2
cost issue,2,2
two visits,2,2
e39/e46 bmw tranny repairs,2,2
five years,2,2
average tranny repair,2,2
average (auto and manual) transmission repair,2,2
no such stat,2,2
average repair cost,2,2
$2000 manual transmission repair,2,2
manual owner,2,2
181k,2,2
lesser quality,2,2
higher levels,2,2
back roads,2,2
181k miles,2,2
current  nissan,2,2
accumulated depreciation,2,2
us fare,2,2
life cycles,2,2
depreciation expense,2,2
financial collapse,2,2
(2005 911s,2,2
(1995  nissan  se,2,2
how about rather than rating perceptions,2,2
ray charles,2,2
car interiors,2,2
moderate snow,2,2
downside,2,2
mb.i,2,2
audi interiors,2,2
minority,2,2
round,2,2
porsche dealer,2,2
state lottery,2,2
na,2,2
shopping l toyota,2,2
kind words,2,2
miniscule oil consumption,2,2
famous v6 engine,2,2
plugs,2,2
beating,2,2
six years,2,2
scheme,2,2
toyota mic stability control,2,2
the-line,2,2
back road,2,2
non-s boxster,2,2
cheap efficient dependable car(s,2,2
no kids,2,2
quick snip,2,2
puppies,2,2
1995  nissan  se,2,2
interior color,2,2
purchasing decision,2,2
performance side,2,2
analog clock,2,2
audi  interior,2,2
background,2,2
"30,000+ miles",2,2
new e320 bluetec,2,2
designers,2,2
#3800 lbs,2,2
112  wheelbase,2,2
l toyota uor,2,2
drive-in,2,2
hp department,2,2
low weight,2,2
shoe horn,2,2
good non-pork edition,2,2
air transport manufacturers,2,2
entertainment,2,2
which direction,2,2
any damage,2,2
credentials,2,2
increased size,2,2
all non-m car  bmw,2,2
base 135i,2,2
many bimmer fans,2,2
that car's value,2,2
new  honda  coupe,2,2
exactly the discussion,2,2
most places,2,2
bmw and ugly rear end,2,2
smart move,2,2
pretty darned good,2,2
holy cow,2,2
former e300 turbodiesel,2,2
2005 e320 cdi,2,2
marketing director,2,2
tl/rl,2,2
air bag,2,2
plans,2,2
500the,2,2
no coupe,2,2
35.5k,2,2
few k,2,2
26k-27k,2,2
niche,2,2
rwd performance coupe,2,2
31-32k,2,2
average car buyer,2,2
"fun, small, nimble rwd coupe",2,2
good 5k,2,2
last bit,2,2
high performance tires,2,2
another quote,2,2
godsend,2,2
simple things,2,2
night and day difference,2,2
actual sale prices,2,2
not a  bmw  coupe,2,2
manufacturer's own lineup,2,2
toyota ting bmw's desire,2,2
just guesses,2,2
typically equipped coupe prices,2,2
no options retails,4,2
street price,2,2
same powertrain,2,2
e46 330i coupe,2,2
mercedes-benz ' build quality,2,2
auto-makers,2,2
no other reason,2,2
other forums,2,2
all the posts,2,2
one.the,2,2
brake issues,2,2
btwn,2,2
hot air,2,2
oven,2,2
prior car,2,2
bigger factor,2,2
average mileage,2,2
very low miles,2,2
much larger car,2,2
many guys,2,2
1-series thread,2,2
ca toyota,2,2
dunlops  bmw,2,2
merger,2,2
close friend,2,2
standard answer,2,2
his/her criteria,2,2
two generations,2,2
audi's interiors,2,2
which style,2,2
each person,2,2
fit-n'-finish,2,2
much money,2,2
average interior layout,2,2
lousy cupholders,2,2
low speeds,2,2
arrow,3,2
tx,2,2
mind quality- bmw,2,2
this:- lexus,2,2
warr,3,2
cab,2,2
jul,3,2
average adult,2,2
way more  toyota,2,2
car key,2,2
functionality,2,2
2 extra doors,3,2
more interior room,2,2
new  infiniti,2,2
almost 3700 pounds,2,2
exact same weight,2,2
g's interior,2,2
bargain basement price,2,2
true enthusiast,2,2
its engine,2,2
low-rent price tag,2,2
brilliant styling,2,2
outstanding  toyota mics,2,2
its introduction,2,2
infiniti's  pontiac 5 sedan,2,2
pride,2,2
american market,2,2
entire 3 years,2,2
premium price,2,2
similar equipment,3,2
glorified toyota,2,2
lexus gs platform,2,2
nicer badge,2,2
privilage,2,2
designer,2,2
bmw controversy,3,2
high status,2,2
advertisers,2,2
bad and good experiences,2,2
bigger chance,2,2
"$3,0981$0 2$0 3$0 4$1,009 5$2,089 total$3,098",2,2
328 5 year maintenance cost,2,2
5 year maintenance cost,2,2
dontbuylexus,2,2
bad examples,2,2
every car maker,2,2
good statments,2,2
secret  messages,2,2
lexus experience,2,2
curent lexus discussion,2,2
uprights,2,2
compnay,2,2
lexus reliability,2,2
short life,2,2
extra $5k,2,2
several models,2,2
more bmw owners,2,2
standard fare,2,2
front leg room,2,2
extremes,2,2
religion,2,2
certain brand,2,2
hardcore fan,3,2
least amount,2,2
"bmw,   mercedes-benz",2,2
same feel,2,2
each model,2,2
flow,2,2
spares,2,2
not much space,2,2
representative,2,2
lawsuits,2,2
good reputation,2,2
purely personal and anecdotal basis,2,2
probably an outgrowth,2,2
new pads,2,2
of hundred miles,2,2
pbr/axxis pads,3,2
42k miles,2,2
myriad,2,2
bmw field goal,2,2
1st year,2,2
occasional system  problem,2,2
these coments,2,2
bimmerfest,2,2
shipo  toyota d,2,2
bwm corp,2,2
appiontment,2,2
cooling system,2,2
only truth,2,2
enron,2,2
code,2,2
stories,2,2
anecdote,2,2
section,2,2
even the carpeting,2,2
new ls,2,2
free rental,2,2
inability,2,2
nor would any auto maker,2,2
buying forum,2,2
only lexus ads,2,2
experience  forum,2,2
more bmw ads,2,2
"new, unpatchable tire",2,2
same corp,2,2
bmw corp and/or dealer,2,2
bad guy,2,2
updating,2,2
personal level,2,2
statictics,2,2
blind devotion,2,2
opinon,2,2
doctors,2,2
law partners,2,2
personal priorities,2,2
1.5 years,2,2
then a dealer cost,2,2
2mm,2,2
1 year,2,2
volkswagen ag,2,2
only experience,2,2
another  volkswagen,2,2
"drive, friend",2,2
only positive thing,2,2
anecdotes,2,2
how controlling,2,2
dependability,2,2
fewest defects,2,2
new vehicles,2,2
136  problem,2,2
many bmw people,2,2
better   driving pleasure portfolio,2,2
little redundant,2,2
two compact fwd  car,2,2
two car family,2,2
pa dodge ount,2,2
former boss,2,2
driver fun,2,2
oe standards,2,2
jfk,2,2
other good choices,2,2
such b.s,2,2
tolerance,2,2
corporate execs,2,2
even porsche,2,2
waiting room,2,2
neighbors,2,2
left side,2,2
loop,2,2
speedometer,2,2
328cic,2,2
1999 328cic,2,2
2.5 years,2,2
hardtop,3,2
damn things,2,2
separate discussion,2,2
small percentage,2,2
those parts,2,2
duck,2,2
z3,4,2
unreliability,2,2
320i,3,2
disdain,2,2
many bmw,2,2
gm engineer,2,2
hole,2,2
exhaust pipe,2,2
wimpy exhaust,2,2
near silent engine,2,2
conti tires,2,2
no creaking,2,2
no wind noise,2,2
large amounts,2,2
performance luxury sedan,2,2
road noise complaints,2,2
thighs,2,2
most important thing,2,2
every new  bmw,2,2
"light, nimble, road-going sedan",2,2
any other manufcaturer,2,2
"lumbering, quiet, massive accountant's car",2,2
specifically the evolution,2,2
$40k+ car,2,2
not the door,2,2
even bigger ding,2,2
offending door,2,2
jigsaw puzzle stories,2,2
different days,2,2
different parts,2,2
test numbers,2,2
side molding,2,2
current styling,2,2
all-season,2,2
chicago weather,2,2
any decent rwd car,2,2
low miles,2,2
leather conditioner,2,2
bad times,2,2
snuff,2,2
filters,2,2
me.it,2,2
oscar thing,2,2
pick-ups,2,2
06  acura,2,2
same point,2,2
walmart,3,2
"some, little bit",2,2
better model,2,2
those customers,2,2
lock,3,2
offerings,2,2
more effort,2,2
but the same plain vanilla engineering,2,2
more leather,2,2
most modern  car,2,2
ignition timing,3,2
real question,2,2
bucket,2,2
emergency,2,2
fool's economy,2,2
winter driving,2,2
woods,2,2
it.best regards,2,2
winter ru toyota,2,2
"acura, lexus, infiniti",2,2
marketing hype,2,2
twins,2,2
not a heck,2,2
fugly gm interiors,2,2
most improved  grade,2,2
good effort,2,2
massive grille,2,2
low end torque,2,2
about a week,2,2
il chevrolet ted,2,2
ethanol,2,2
stations,2,2
sunocos,2,2
company's apparent lack,2,2
niche audience,2,2
well.by,2,2
horrific performance,2,2
slipperyness,2,2
plywood,2,2
vertical sheet,2,2
wind tunnel complete control,2,2
bulky box,2,2
fascia,2,2
chrome guy,4,2
rock-um sock-um robot,2,2
toy designers,2,2
mattel,2,2
committee,2,2
overall impression,2,2
yesteryear,2,2
fundamentally better engineered car,2,2
luxury performance car,2,2
entry performance,2,2
wood interiors,2,2
lil,2,2
entry lux-brand,2,2
p  side,2,2
dials,3,2
bloated mess,2,2
ie - dash,2,2
very angled area,2,2
underside,2,2
much better car,2,2
evolutionary design,2,2
firebird,2,2
low enough price gm,2,2
those engineering geniuses,2,2
very similar resale performance,2,2
clean trade-in value,2,2
great service,2,2
knob,2,2
good vehicle,2,2
normally designed size-range,2,2
v16,3,2
gremlins,2,2
very short skirts,2,2
sixteen year old step-s toyota,2,2
arrangement,2,2
toyota .i,2,2
tasks,2,2
volkswagon  volkswagen,2,2
bmw.i,2,2
2  bmw,2,2
152k,4,2
short time,2,2
fine print,2,2
pedal parking brake,2,2
no backup camera,2,2
no real keyless system,2,2
no full function voice commands,2,2
bts,2,2
l toyota  price,2,2
hk,3,2
toyota ues,2,2
mother's hoover upright,2,2
beauty mix,2,2
original price,2,2
same vintage,2,2
hand-operated   parking  brakes,2,2
reason european  car,2,2
san francisco,2,2
manual transmission-equipped car,2,2
voice command,3,2
its times,2,2
maybe a  chevrolet,2,2
no gm,2,2
no joke,2,2
straights,2,2
2008 cts-v prototype,2,2
middle console area,2,2
car salesman,2,2
revenue,2,2
2006 e90 330i,2,2
driving.i,2,2
m45x,2,2
2008 infiniti m45x,2,2
rear passenger area'small windows,2,2
cts's instrument panel,2,2
gm's brilliant marketing campaign,2,2
any other consideration,2,2
tough competition,2,2
four passengers,2,2
good track credentials,2,2
virginia international raceway,2,2
summit point,2,2
driven watkins glen,2,2
jackie stewart,2,2
stone-simple ultra-reliable manual transmission,2,2
steep hill,2,2
real transmission,2,2
its highs,2,2
no dice,2,2
bold exterior design,2,2
well-sorted chassis,2,2
highs,2,2
smaller luxury  sedan,2,2
much larger and usable back seat,2,2
steeply raked rear window,2,2
smallest car,2,2
less  toyota,2,2
its chosen category,2,2
smaller  bmw,2,2
considerably less  toyota,2,2
phenomonally poor job,2,2
any  audi,2,2
sep,2,2
buying price,2,2
slide,2,2
subsequent years,2,2
new mappings,2,2
1st year model,2,2
turbo engines,2,2
construction areas,2,2
u.s. roads,3,2
temporary thing,2,2
smallish people,2,2
towncar,2,2
what planet peolpe,2,2
turkey,2,2
enough leg room,2,2
know.you,2,2
lows,2,2
finance rate,2,2
another party,2,2
general opinion,2,2
3 series(though,2,2
arm space,2,2
deep enough cushions,2,2
split/fold  seat,2,2
bit too upright(the problem,2,2
serious mind-boggling bloat,3,2
d toyota inct feeling,2,2
$10-15k,2,2
3 kids,2,2
fine act,2,2
impossible bumpy,2,2
big floaty buick,2,2
most urban areas,2,2
one year,2,2
tmv,2,2
exchange rate,2,2
at least 4 years,2,2
hot car,2,2
"weight, bling factor",2,2
good stuff,2,2
imagine,2,2
territory,2,2
ellpss,2,2
favorites,2,2
ex toyota ing model,2,2
sofa,2,2
lazy-boy reclining effect,2,2
beauties,2,2
true.i,2,2
bimmer boards,2,2
huge hit,2,2
relevance,2,2
1997 catera,2,2
1989 allante,3,2
1982 cimarron,3,2
1976 seville,2,2
other members,2,2
knobs,2,2
